Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2881.661466659762
FDU44,OUT046,2711.7625616350533
DRG39,OUT035,815.8197015377316
FDU32,OUT049,2090.3077547465227
FDY27,OUT049,3131.616594275956
NCP54,OUT013,2006.905451877702
NCZ41,OUT049,2096.104901746829
DRL49,OUT013,2376.43265987152
FDI05,OUT018,1096.9442475075887
FDY56,OUT045,3855.223888509134
DRC13,OUT013,2009.9057584914242
NCV29,OUT017,3035.8483981618206
FDR24,OUT049,1368.8871752776697
FDZ34,OUT018,2853.1002371861077
FDP37,OUT035,2061.655467874574
FDX08,OUT027,5139.544760154309
FDS57,OUT045,2312.367828181377
NCG18,OUT049,1669.1914740995346
FDK25,OUT018,2556.266837998299
FDH53,OUT049,1272.611117668598
DRI59,OUT018,3246.3540225406778
FDA52,OUT046,2848.404250090201
FDT20,OUT010,112.02275253295568
FDE36,OUT019,393.6335887406767
FDI24,OUT017,2942.7905020940734
FDB28,OUT018,2992.61559119952
FDV11,OUT017,2989.1641462771304
FDP01,OUT046,2502.366912197786
FDD34,OUT027,4144.340855997328
FDJ50,OUT027,1420.890405851911
FDZ44,OUT013,1912.787514146771
DRO59,OUT035,1312.2542138226509
DRB48,OUT045,670.8766339647439
FDR21,OUT018,2599.6826653276353
NCE42,OUT010,576.3596766016726
FDO23,OUT046,1486.490987805738
NCE30,OUT018,3133.647663049109
FDQ22,OUT035,641.1309096047194
FDY01,OUT045,1858.9371856769699
FDS08,OUT017,2898.480252372052
FDG28,OUT018,3456.039777510983
FDQ51,OUT018,607.5588784173058
FDB05,OUT017,4144.841741038119
FDO56,OUT049,1966.9407150664626
FDE02,OUT018,1291.8005848420935
FDN45,OUT017,3828.8615991281117
FDS09,OUT013,729.8244838174145
NCA54,OUT018,2680.349486899668
FDP09,OUT010,549.2659858445828
FDC53,OUT045,1532.1663039710124
NCM55,OUT017,3166.2566102335845
FDL09,OUT018,2588.898056776819
FDA11,OUT019,245.47602088246876
FDA50,OUT045,1441.9589360910395
FDC23,OUT017,3068.587409045223
FDE22,OUT049,2589.6583559376204
FDD23,OUT046,3210.614519248114
NCA29,OUT049,3029.5097225015897
FDK38,OUT046,2338.509604351448
DRC13,OUT046,2083.536459809506
NCP43,OUT049,3086.3441997401405
FDX28,OUT049,1597.594040649257
FDF08,OUT049,1377.4051557266457
FDZ33,OUT046,2457.8281125922767
FDD10,OUT049,3048.8788962939866
FDO58,OUT017,2632.8085095023184
FDI50,OUT017,4078.2660880881995
FDO58,OUT045,2668.499612068319
FDX08,OUT013,3032.3163800130465
NCK17,OUT010,121.63877809802533
FDF39,OUT035,4306.938074758931
FDU45,OUT010,244.59288203541786
NCJ18,OUT018,1710.18952506748
DRC27,OUT019,563.9853971357395
DRC25,OUT035,1441.840826769267
FDU59,OUT035,2658.910474231793
FDU28,OUT035,3194.0543202609297
NCP30,OUT046,652.1844630277822
FDB39,OUT018,739.9015841214834
FDE41,OUT013,1354.000679350239
DRH11,OUT010,153.20163596150874
FDA58,OUT045,3731.0879204859516
FDU50,OUT046,1920.9474680130918
FDM34,OUT013,2109.9254659657117
FDM44,OUT027,2813.9766012777136
FDR39,OUT045,2807.2837433971786
FDM25,OUT045,2905.24284724977
FDQ49,OUT049,2529.793195470307
DRH25,OUT018,690.8290030035038
FDM09,OUT027,4421.851527999516
FDL44,OUT019,388.9874699758737
NCR42,OUT018,490.0937677809028
DRL59,OUT046,835.6382652657105
FDX43,OUT013,2692.269411817647
DRK47,OUT010,572.2378396716497
FDU48,OUT018,1853.0672541817562
FDY12,OUT045,807.8998728630693
NCN43,OUT018,1769.0619071824185
NCM55,OUT018,2713.7736586991828
FDQ21,OUT027,3208.134289270931
FDX13,OUT035,4271.9764847051265
NCK30,OUT027,5989.61127166681
FDG20,OUT049,2935.2899838852013
DRG27,OUT017,666.4641680825331
FDY14,OUT018,3612.899133620312
FDP59,OUT035,1721.5766235228853
FDU60,OUT017,2888.8019476516365
NCC18,OUT019,402.0732491423633
DRJ39,OUT017,3808.1606295962933
FDS07,OUT049,1834.7617704480917
FDM08,OUT027,5776.103057191347
FDP51,OUT045,1925.070860117238
FDU16,OUT035,1338.9153095712318
FDH12,OUT013,1718.8465222951847
DRE48,OUT010,479.11866763826123
NCL42,OUT027,6057.203886951632
FDR21,OUT045,2789.7550192962804
NCW29,OUT035,2124.2601597492126
FDO11,OUT013,4205.068632880322
NCM31,OUT049,2339.837579051175
FDV35,OUT019,352.6075455459726
FDF58,OUT017,985.2408704708297
NCE43,OUT049,2946.254879463241
FDA02,OUT035,2418.9315885676133
DRL37,OUT010,120.31559094773597
FDR24,OUT018,1272.5917276706145
FDW59,OUT049,1316.5313363504672
FDS22,OUT049,729.0258378611758
FDW24,OUT017,765.1634449200767
FDU24,OUT035,1599.7730425576876
FDA21,OUT027,5093.495515136511
FDH58,OUT027,3052.5298405361373
FDW36,OUT018,1453.2091458921525
FDI45,OUT027,4856.564857975322
FDU01,OUT018,2766.565966821317
FDF35,OUT027,2893.1653270810693
FDU43,OUT019,540.822185502678
FDE24,OUT019,321.1108405977566
FDK50,OUT049,2648.628770837207
FDG31,OUT045,1001.0110203383131
FDC60,OUT045,1460.235929899106
FDL36,OUT013,1414.9158706223116
FDP21,OUT013,3055.898489822529
FDW16,OUT045,1405.4784768478598
FDX02,OUT017,3875.7012889606117
FDQ58,OUT027,3893.1443558450387
FDT51,OUT046,1891.8596787506522
FDD59,OUT049,1260.687213791377
NCM42,OUT018,1524.690868557704
FDA57,OUT018,524.3536237141411
FDZ48,OUT035,1830.44236192268
FDE46,OUT045,2519.68706110794
NCZ30,OUT019,301.45648804686607
FDB56,OUT017,3176.5536382108457
FDA25,OUT027,2742.099578707635
FDD20,OUT013,2055.53910227743
FDL25,OUT013,1461.091475427615
NCO18,OUT049,3079.4074309718335
FDJ45,OUT017,591.459676278554
FDR12,OUT035,2964.4605425904347
NCF19,OUT010,135.27233612469797
FDK25,OUT046,2739.2920945078226
NCR17,OUT046,1914.0449374358518
FDC52,OUT046,2411.1929389088946
NCA54,OUT017,3108.3426599724435
FDR45,OUT010,571.0063834319539
NCM19,OUT049,1866.840294121595
FDF39,OUT027,6040.776844363503
FDX23,OUT049,1529.1639058712092
FDD58,OUT027,2700.607555197525
FDX28,OUT013,1594.409040238648
NCD31,OUT013,2668.5786414956556
FDU57,OUT018,2265.3218622803815
FDI27,OUT046,735.0371215486132
NCM42,OUT046,1755.552178451796
FDD32,OUT027,2380.597225940178
FDI34,OUT013,3790.3784590994073
NCM29,OUT049,2143.1589347555514
FDG46,OUT018,1635.5269706651225
DRC01,OUT010,122.20845322542127
FDB15,OUT027,6006.683839469915
NCA17,OUT027,3787.0394490583917
FDF10,OUT046,2542.9421049994985
FDR26,OUT027,4940.607512131916
FDI02,OUT049,1856.3178246529249
NCM54,OUT010,282.65579851710567
FDF14,OUT013,2383.0713744894992
FDJ33,OUT010,267.7384782717639
FDM20,OUT035,4268.282107655154
FDC03,OUT027,5239.013899678307
NCX05,OUT046,1932.8159766861154
NCM41,OUT027,2491.748653549612
NCU29,OUT010,367.6078920760668
FDQ59,OUT017,1363.5259717976162
FDH46,OUT010,221.36261390996293
FDH09,OUT013,728.8293365516997
NCD06,OUT045,740.3032761857089
FDC15,OUT035,2591.0850446036725
DRD37,OUT027,1213.5086751415056
FDT28,OUT027,3747.727877826579
FDR28,OUT027,4295.607722930293
FDT38,OUT017,1353.9948379551936
FDV34,OUT027,2158.744408779935
FDY52,OUT035,1018.7508783433514
FDB34,OUT013,1367.9499119865823
DRL23,OUT018,1442.3435532166147
DRB24,OUT046,2373.4749796602964
FDJ50,OUT046,874.7486771859943
FDQ49,OUT035,2630.6043297415254
FDP20,OUT035,2071.147679430042
FDV19,OUT027,4340.1048082955995
NCR54,OUT045,2886.5026336419564
FDO09,OUT010,590.1058492911019
FDS57,OUT018,2051.7869722496034
FDN10,OUT049,1988.8859613884574
FDV23,OUT049,2081.036683167843
FDY28,OUT049,3652.9875563031346
DRG51,OUT013,2552.1343316145158
FDD45,OUT019,242.09562864798335
NCL18,OUT027,5269.231777002787
NCM29,OUT013,2074.5251414403606
FDF17,OUT027,5334.995968260905
FDE22,OUT017,2605.161889943503
FDQ22,OUT017,614.2910770859116
FDS01,OUT013,3084.220603728151
FDW35,OUT027,1146.2232060851104
FDJ33,OUT046,2108.3577830071945
NCF54,OUT035,2987.807410347655
FDE09,OUT013,1701.304980743107
NCE06,OUT045,2606.260275366219
DRH49,OUT049,1265.8842881689293
FDY43,OUT045,2724.985865556515
NCT05,OUT017,4173.930784226326
FDZ34,OUT045,2925.3551757626788
FDL38,OUT017,1406.1250922163235
FDZ31,OUT017,3172.716073989531
FDR14,OUT035,897.2091632059547
NCN54,OUT049,1255.5557036789883
NCC42,OUT027,3559.0967985145585
FDK08,OUT017,1648.8349001703461
FDP59,OUT013,1734.1045293926102
FDV22,OUT035,2745.2117839746834
FDD33,OUT035,3975.516270265044
DRE60,OUT027,5747.669335217509
FDK52,OUT046,3686.9089111560693
FDA02,OUT017,2425.4349214927543
FDM56,OUT049,1696.145809362068
FDE57,OUT035,2329.7774632008823
FDM32,OUT045,1394.2643864140762
NCQ30,OUT027,3174.1582661259545
FDQ27,OUT027,2736.02659083057
FDT60,OUT027,3222.901969431806
FDU43,OUT049,3994.938154100053
NCO55,OUT035,1698.2343590797332
FDG02,OUT045,2899.8156444461515
FDJ28,OUT013,3125.1251292043407
FDP40,OUT045,1817.8848036293434
FDJ38,OUT045,3027.1470807307214
NCC54,OUT017,3944.7822033574166
NCZ41,OUT046,2089.719077548623
FDK38,OUT019,347.651718639931
FDU52,OUT013,2400.8009503161566
FDC40,OUT046,1285.022910062934
NCR30,OUT017,1264.260078969128
NCN18,OUT017,1823.7335134777177
FDB50,OUT035,1363.3217609761039
FDG04,OUT013,3143.6764561117307
FDR26,OUT035,3034.0856195044535
NCT17,OUT018,2763.9959198327742
FDX35,OUT027,5772.933954748936
FDS12,OUT046,2124.4262709037066
NCZ29,OUT027,3256.4401055560465
FDB38,OUT010,403.16474230815425
FDP12,OUT013,603.3305214911363
FDP22,OUT046,843.0822651407726
FDS26,OUT018,3647.6237689074424
FDR52,OUT046,3184.234558034848
DRJ13,OUT046,2562.2219681310944
FDU48,OUT027,3322.946064053688
FDE29,OUT035,986.5039812734252
NCT29,OUT049,2049.036030004044
DRK37,OUT018,2799.363644637927
FDK55,OUT046,1386.6685029840976
FDR07,OUT046,1527.185597833067
FDO21,OUT027,5718.513426132807
FDK46,OUT049,4110.046983171095
FDB12,OUT045,1623.7231011326592
FDT31,OUT027,5329.605269367212
FDJ33,OUT045,1941.8870604388578
FDC26,OUT027,2906.016660995089
NCQ02,OUT045,2874.983360333387
FDP08,OUT010,513.8216769948509
FDB11,OUT027,5774.796826517541
FDV55,OUT013,2478.9516435609416
FDW20,OUT049,2096.859524525362
NCJ18,OUT019,301.8084376486815
FDC41,OUT018,1069.9247939596169
FDE14,OUT027,2643.355049761766
FDG35,OUT013,2942.293797682068
FDF45,OUT035,931.317595594749
FDS19,OUT027,2306.863397322869
FDS58,OUT019,389.9749329727631
FDA26,OUT017,3938.743885065451
FDM32,OUT049,1359.9984053809924
FDL45,OUT046,2136.9044297572955
FDZ55,OUT049,2656.0786129890116
FDY37,OUT049,2352.328249510968
FDO46,OUT046,3126.6271483183536
FDQ60,OUT046,2031.2670993791303
FDA19,OUT018,1861.2883329979845
FDL15,OUT046,2443.8638646116806
FDM10,OUT018,3089.246162398575
NCL05,OUT017,667.343722613823
DRK49,OUT010,113.76819945264548
NCE18,OUT027,6097.739777365809
FDG40,OUT049,620.9909129081381
DRI59,OUT045,3651.2955233971406
FDK28,OUT035,4349.245643744223
NCD06,OUT019,125.35294210086809
FDO11,OUT019,564.9070467292328
FDK27,OUT046,2029.1885565402004
FDT43,OUT027,1454.420835176939
FDD38,OUT018,1395.4030989800124
FDA16,OUT049,3797.989719921958
FDL14,OUT027,4093.9948623916994
NCM17,OUT049,719.1989424997479
FDD20,OUT045,1954.7509539611228
FDA40,OUT045,1374.8945502423712
FDL43,OUT045,1316.9456925192062
FDV15,OUT045,1603.7412451902037
FDE52,OUT046,1381.2215864882817
NCL17,OUT010,352.9572501003928
NCJ31,OUT045,3763.8220940264086
FDR60,OUT045,1297.868318788244
NCA18,OUT035,1912.4506507001597
FDS21,OUT027,1832.5204884363466
FDW09,OUT035,1337.0486123186795
FDL26,OUT035,2623.6887484009144
FDS47,OUT018,1275.7743791040798
FDC39,OUT046,3473.982144115281
FDT51,OUT035,1873.704312147663
FDK40,OUT035,4343.030077495589
NCG19,OUT045,3588.8799420255987
FDZ07,OUT046,1005.5902235162127
FDF08,OUT027,2568.369136888914
FDO04,OUT013,774.1684040104379
FDK41,OUT018,1200.805251646228
FDP15,OUT049,4157.522151495627
NCD43,OUT018,1459.2151769271766
NCP18,OUT013,2422.608413420679
FDZ51,OUT046,1510.2588824946754
DRH13,OUT035,1731.4594359579442
FDF38,OUT045,672.705298188395
NCI43,OUT045,751.7260150558651
FDM38,OUT027,1593.967244035
FDS03,OUT013,917.1437578681729
DRJ47,OUT017,2889.7863251380254
FDT50,OUT010,202.7044751215969
FDV02,OUT046,2778.506450253568
NCG18,OUT017,1745.4685900604873
FDW52,OUT046,2694.4409126855253
FDS40,OUT035,627.3771464528922
FDN31,OUT017,3148.206760093771
FDA37,OUT045,1921.5684505280813
FDA15,OUT046,3852.6047513230747
FDL39,OUT046,3034.0019753855972
FDJ53,OUT045,1865.094766602396
FDX22,OUT013,3470.2413767688286
NCZ42,OUT045,3696.653699210902
FDD56,OUT027,4759.8639404662745
FDD40,OUT017,3267.0782587975964
FDS50,OUT013,3664.568341243906
NCN14,OUT013,3099.2470144818576
FDT15,OUT013,3094.8638266514004
NCS18,OUT027,2836.551004652183
NCO26,OUT010,258.77068783411585
FDF58,OUT018,825.8197745867259
NCB19,OUT013,1396.4995469360576
FDH26,OUT017,2339.4383761202425
DRB24,OUT027,3878.8329018506383
FDA49,OUT018,1233.2365098685734
FDB32,OUT045,1495.8310673207927
FDI36,OUT017,3303.2011623955145
NCA17,OUT010,364.1378170098649
FDH22,OUT013,2036.9082331122308
NCM26,OUT018,2224.8683074277815
FDT15,OUT027,4895.47717377172
FDB16,OUT018,1247.2891563344426
NCP54,OUT027,3247.3275316704216
FDJ36,OUT013,1669.3763031754459
FDO28,OUT045,1845.872832250244
FDU09,OUT013,777.9365486165772
FDF29,OUT017,2120.22911699431
FDY08,OUT013,2343.9905833077396
DRJ59,OUT018,493.54034703482785
FDT23,OUT027,2243.874872387256
FDU15,OUT018,495.3684668395636
FDT47,OUT013,1551.4894179011508
FDI53,OUT019,402.5079764039043
FDR59,OUT018,3612.1979017265985
FDD53,OUT035,674.3749523487356
FDY51,OUT017,3788.283213649984
FDT04,OUT049,640.8658250686041
FDU51,OUT049,3022.090654709056
FDG14,OUT035,2546.8015555170086
NCU06,OUT045,3583.778309309086
DRG25,OUT046,3108.7874727239337
DRH49,OUT035,1357.990773022226
FDN15,OUT035,2260.8968064553324
FDL43,OUT018,1084.7483269269144
NCT18,OUT049,3250.988412387399
NCB31,OUT013,4027.095086305764
FDK57,OUT035,1972.7946676748259
FDY04,OUT019,400.5725836391924
NCP54,OUT046,2088.3892835302686
FDF41,OUT013,4115.544862580403
FDM01,OUT045,1612.1584189179616
FDW03,OUT045,1656.4076056035856
FDF28,OUT045,1908.706560773144
FDY37,OUT017,2375.662073632687
FDQ03,OUT017,4033.0525320293727
FDP51,OUT027,3116.4873903773496
FDJ40,OUT017,1851.81243798708
FDC32,OUT049,1436.0871718592648
DRI49,OUT027,2288.8021386580344
NCW54,OUT017,867.5915756727067
FDF09,OUT017,635.9945686283555
FDP45,OUT018,3365.305108476122
DRJ23,OUT018,2757.017286938726
FDS59,OUT017,1870.0389051918994
FDY08,OUT046,2312.41648845076
FDX16,OUT049,2477.8364803833415
FDY16,OUT018,2793.789396865518
FDK32,OUT035,2638.2401839542526
FDQ22,OUT013,611.3175455422967
NCC31,OUT018,2324.0143482074927
FDG58,OUT049,2523.913171114289
DRF48,OUT013,3129.341014621031
DRH36,OUT049,1162.3242030525162
NCR30,OUT035,1293.9925722358403
FDB03,OUT019,559.6315624593237
FDZ28,OUT027,3262.5768405030108
FDR35,OUT017,3331.4590840164433
DRD15,OUT027,5915.824339555909
FDJ33,OUT019,300.0370676218219
FDA56,OUT010,262.5247897217944
FDP56,OUT046,794.9952320275073
NCT30,OUT046,784.5630115224811
FDK15,OUT017,1685.027074936721
FDH44,OUT018,2082.067976126923
FDV01,OUT013,2459.32978331001
DRG03,OUT017,2441.255428695286
FDG50,OUT027,2433.9060469419933
FDR16,OUT010,548.6561844696411
FDZ60,OUT046,1724.9781660975566
DRG03,OUT045,2453.223473083689
FDS56,OUT018,3601.1608023167155
FDU33,OUT045,730.8720857600232
DRD27,OUT035,1565.6701716231373
FDW22,OUT046,3667.5096559738495
DRA24,OUT045,2675.2988139237154
FDF38,OUT049,673.0053861710933
FDX48,OUT013,2453.844950417741
FDS58,OUT018,2450.5389379448634
FDC32,OUT046,1464.8202631687354
NCQ29,OUT045,4011.1312994565833
DRK39,OUT018,1220.7130341057577
NCS38,OUT017,1890.0191319215855
DRO47,OUT013,1821.8198904776832
DRG27,OUT027,1187.0277520129875
FDC57,OUT027,5235.44516445916
FDS55,OUT046,2404.0799545655846
NCJ06,OUT018,1733.8680429077658
FDO01,OUT019,304.9054715286851
NCM55,OUT045,2862.6576905947018
FDC52,OUT049,2412.330638491722
FDQ15,OUT045,1316.99871561914
NCT30,OUT027,1304.3410584365638
NCR42,OUT027,1150.537509166083
FDD28,OUT035,911.6568014170754
FDQ34,OUT049,1695.2359259344025
FDZ12,OUT027,3582.5526269363286
DRE13,OUT019,230.15569163382617
NCN07,OUT019,310.6912513389905
FDM28,OUT035,3075.6464345463173
FDI10,OUT017,2897.8370553881496
FDQ25,OUT013,2838.7881759713123
FDA38,OUT010,569.6728110071097
DRI13,OUT049,3653.152672251717
FDY20,OUT027,2618.87510860212
NCZ53,OUT035,3136.7224361827625
NCM31,OUT013,2405.4909290985047
DRB01,OUT017,3165.792073253548
DRF37,OUT046,4081.777157791605
NCF42,OUT049,3022.1903554987807
FDF16,OUT018,2121.6640091590352
FDB41,OUT013,709.7030752276196
FDR34,OUT013,3811.2790881178394
FDR15,OUT018,2298.782054352326
NCV42,OUT019,287.4942024000051
FDW51,OUT035,3770.108335637167
FDU36,OUT017,1635.5880392973343
FDX60,OUT049,1266.7091465818785
FDY03,OUT035,1874.9581559459914
FDW55,OUT045,4055.0112485759078
FDT01,OUT010,555.8269905061512
FDG58,OUT013,2520.821784358705
FDK21,OUT017,4068.65050463731
NCS41,OUT019,436.8193947712789
FDS10,OUT045,2816.700724883096
NCT53,OUT046,2533.1710907690403
FDJ28,OUT018,2818.5542964188626
FDX44,OUT045,1409.2864811057939
FDT20,OUT018,502.5258182532528
FDO44,OUT017,1730.2718552606345
NCX17,OUT049,3801.8521733381644
FDY01,OUT017,1946.171415297136
FDJ12,OUT027,5451.429002730245
DRK35,OUT018,499.86650826785734
FDD47,OUT019,416.8376051441261
NCM53,OUT035,1716.918208722331
FDO45,OUT013,1389.1663130920738
NCM42,OUT010,249.2258594274073
FDE04,OUT046,2911.416123623492
NCI30,OUT027,6014.216191569477
FDZ19,OUT013,2827.5394732351288
FDW57,OUT013,2989.828021837116
FDA25,OUT013,1673.777151334559
FDT22,OUT046,950.847327048887
FDP51,OUT013,1956.1595270923988
FDD48,OUT027,2983.6211093011716
FDY39,OUT035,3167.2475860780964
FDO48,OUT010,549.8804542153405
FDD23,OUT027,4956.118136250516
DRN35,OUT027,1147.5377864560226
FDT01,OUT035,3764.7788659177736
FDC20,OUT010,150.10675630491122
DRJ35,OUT035,1012.3213209434984
FDB32,OUT046,1476.3665528334957
FDL24,OUT046,2887.2854882061783
NCV42,OUT035,1841.0535120661434
FDZ46,OUT046,1771.520226628104
FDC15,OUT013,2405.1647372003567
FDD08,OUT019,107.33721555079438
FDY50,OUT049,1360.9041676589966
FDD36,OUT013,1962.9087333915395
FDG57,OUT027,1425.6565501178068
FDL21,OUT018,523.3736879513394
FDN16,OUT027,2665.1776057165007
FDJ09,OUT027,1252.3173189082943
FDS01,OUT010,429.4840053417201
FDV33,OUT017,4117.837455063737
DRE12,OUT017,1861.4555198911228
FDR07,OUT013,1503.7320972376679
FDP48,OUT010,485.63798443907507
NCB55,OUT035,936.0500521378701
FDQ08,OUT013,807.4348165891288
FDR34,OUT035,4104.826437022587
FDO33,OUT046,1840.2890759527568
FDP13,OUT045,661.4528129211113
FDX12,OUT049,3997.4969390225224
NCT06,OUT049,2816.3474773138746
FDR16,OUT019,528.3625052484135
FDE36,OUT046,2702.630506547335
FDZ36,OUT049,3311.5981880650547
FDV13,OUT045,1396.613813677845
NCZ17,OUT035,633.2915261900288
FDU56,OUT045,2810.45859675322
FDM09,OUT035,2923.683053997783
FDV02,OUT017,2908.0348256196557
FDS34,OUT018,1624.5323286330513
FDA11,OUT049,1495.9167685209698
FDP09,OUT017,3782.596915366415
FDB29,OUT027,2958.9005284399236
FDT19,OUT017,2859.9105085456586
DRH15,OUT017,701.8999506973743
FDY38,OUT046,3709.272175425899
FDF14,OUT027,3842.8240107462084
FDN48,OUT010,204.6107809843699
FDQ12,OUT013,3878.823781651621
NCJ43,OUT045,2882.6720152613275
FDE17,OUT019,349.3923115518145
FDB05,OUT035,4224.104533493618
FDH10,OUT045,2819.9926901863296
NCR06,OUT017,649.4725859171524
FDU32,OUT018,1771.8220271899982
FDD56,OUT049,2932.089207622204
FDO36,OUT018,2686.6991792649146
FDH16,OUT010,199.66045691361657
FDX10,OUT018,511.3242073311649
FDZ37,OUT017,1435.2358739015829
FDU31,OUT010,541.8547395372301
DRC49,OUT049,2334.779385550054
FDL15,OUT045,2469.593372489957
FDN32,OUT019,443.8885449197903
DRH59,OUT027,2063.5031355110495
NCU29,OUT049,2381.6038852597735
FDR37,OUT019,498.9100109004874
FDS14,OUT018,2277.8117119629665
FDU02,OUT027,5795.07599718838
FDJ08,OUT035,3141.696954607633
NCZ06,OUT045,3670.3960145010265
FDO31,OUT049,1299.2753015933167
FDH31,OUT018,1400.4226291913087
FDS58,OUT017,2612.934952485617
NCA53,OUT027,1305.1450557352869
FDF50,OUT046,3190.258622576391
NCW42,OUT049,3597.0040421086933
NCQ17,OUT045,2434.932737368123
FDK51,OUT018,3629.559816009799
NCW41,OUT010,384.80806643754426
NCR29,OUT017,851.5893936510774
FDB08,OUT019,375.80245790168266
FDA40,OUT027,2407.0442266311234
FDL14,OUT018,2346.1113025232667
FDB47,OUT046,3472.534629744238
FDO03,OUT035,4049.312946013331
DRK13,OUT019,483.3874768962022
FDX13,OUT010,577.9009914070126
FDF52,OUT046,3062.1221752074184
FDT11,OUT013,3094.9114302216253
FDB08,OUT013,2573.590257910252
FDQ28,OUT018,2278.7923549863444
FDD29,OUT045,4098.419462640494
NCQ29,OUT027,5995.272142214871
NCO02,OUT013,916.5909425093956
FDR56,OUT010,513.4442454495695
NCM54,OUT049,2114.4190765307144
FDP51,OUT035,1925.131852347489
FDT38,OUT013,1281.9801924949031
FDZ20,OUT018,3566.707216703669
FDJ53,OUT013,1924.4543824932114
FDX13,OUT049,4188.975720711603
FDP58,OUT035,3786.7809442636685
